train_start,train_end,test_start,test_end,model_type,clf,parameters,auc-roc,baseline_at_1,baseline_at_2,baseline_at_5,baseline_at_10,baseline_at_20,baseline_at_30,baseline_at_50,accuracy_at_1,accuracy_at_2,accuracy_at_5,accuracy_at_10,accuracy_at_20,accuracy_at_30,accuracy_at_50,precision_at_1,precision_at_2,precision_at_5,precision_at_10,precision_at_20,precision_at_30,precision_at_50,recall_at_1,recall_at_2,recall_at_5,recall_at_10,recall_at_20,recall_at_30,recall_at_50
2012-01-01,2013-05-02,2013-07-01,2014-01-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 2}",0.6108565119099774,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.00022644927536231884,0.2915204347333862,0.3267924528301887,0.5693067065163248,0.7053682613716122,0.6953607897298888,0.6653610161432744,0.6153689406117689,0.5153621482102022,0.5152942241945344,0.7001607535037472,0.0,0.0,0.0,0.0,0.0,0.16656603773584905,0.4848073178463071,0.0,0.0,0.0,0.0,0.0,0.1755488386891505,0.851574928412345
2012-01-01,2013-05-02,2013-07-01,2014-01-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 5}",0.614503216340157,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.00022644927536231884,0.2915204347333862,0.3267924528301887,0.5693067065163248,0.7053682613716122,0.6953607897298888,0.6653610161432744,0.6153689406117689,0.5153621482102022,0.5152942241945344,0.6809608984083139,0.0,0.0,0.0,0.0,0.0,0.16656603773584905,0.46560702803061177,0.0,0.0,0.0,0.0,0.0,0.1755488386891505,0.8178491886732421
2012-01-01,2013-05-02,2013-07-01,2014-01-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 1, 'min_samples_split': 10}",0.614503216340157,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.00022644927536231884,0.2915204347333862,0.3267924528301887,0.5693067065163248,0.7053682613716122,0.6953607897298888,0.6653610161432744,0.6153689406117689,0.5153621482102022,0.5152942241945344,0.6809608984083139,0.0,0.0,0.0,0.0,0.0,0.16656603773584905,0.46560702803061177,0.0,0.0,0.0,0.0,0.0,0.1755488386891505,0.8178491886732421
2012-01-01,2013-05-02,2013-07-01,2014-01-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 2}",0.66038638678748,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.00022644927536231884,0.2915204347333862,0.3267924528301887,0.5693067065163248,0.7122059456155048,0.7096248330201281,0.6845155885615958,0.6345235130300904,0.6689157062965563,0.6074444721171915,0.6417913827065456,0.3424036281179138,0.3567383918459796,0.19157608695652173,0.09578804347826086,0.3839012792935583,0.3201509433962264,0.4264366254584975,0.012010817690104996,0.02505567928730512,0.03364619790009545,0.03364619790009545,0.26972637607381483,0.3374164810690423,0.7490454979319122
2012-01-01,2013-05-02,2013-07-01,2014-01-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 5}",0.65915493209501,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.00022644927536231884,0.2915204347333862,0.3267924528301887,0.5693067065163248,0.7101682251454706,0.7109380306563724,0.6852401113953857,0.6352480358638802,0.6273009260307469,0.6566214594606833,0.6022143229107705,0.24036281179138322,0.3895809739524349,0.19882246376811594,0.09941123188405797,0.27985961734405074,0.40211320754716984,0.3868586695648236,0.008431434934775692,0.02736239261851734,0.03491886732421254,0.03491886732421254,0.19662742602608974,0.4237989182309895,0.6795259306395164
2012-01-01,2013-05-02,2013-07-01,2014-01-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 5, 'min_samples_split': 10}",0.6588569944730317,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.00022644927536231884,0.2915204347333862,0.3267924528301887,0.5693067065163248,0.7123417936468404,0.7097153983743519,0.6846061539158195,0.634614078384314,0.6687798582652207,0.6073539067629679,0.6425611882174475,0.3492063492063492,0.35900339750849375,0.192481884057971,0.0962409420289855,0.3835616438356164,0.32,0.4272064483992211,0.012249443207126948,0.02521476296531976,0.03380528157811009,0.03380528157811009,0.26948775055679286,0.33725739739102767,0.7503977091950366
2012-01-01,2013-05-02,2013-07-01,2014-01-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 2}",0.6563279907165018,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.00022644927536231884,0.2915204347333862,0.3267924528301887,0.5693067065163248,0.7114814227817149,0.7075418298729821,0.700228677519415,0.6559875019811171,0.6814137251794327,0.6610138791405348,0.5946521158330881,0.30612244897959184,0.304643261608154,0.348731884057971,0.203125,0.4151477414242047,0.40943396226415096,0.3792962912647738,0.01073814826598791,0.021396754692968502,0.061247216035634745,0.07134902958956411,0.2916799236398345,0.4315144766146993,0.6662424435252943
2012-01-01,2013-05-02,2013-07-01,2014-01-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 5}",0.6508847056463551,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.00022644927536231884,0.2915204347333862,0.3267924528301887,0.5693067065163248,0.7109833133334843,0.7049154346004936,0.6978739783095976,0.663730839767247,0.6690968370050038,0.636380102791677,0.5999501890551769,0.2811791383219955,0.23895809739524349,0.32518115942028986,0.2418478260869565,0.38435412657081397,0.368377358490566,0.38459448444504823,0.009863188036907413,0.016783328030544067,0.05711104040725422,0.08495068405981546,0.2700445434298441,0.3882437161947184,0.6755488386891505
2012-01-01,2013-05-02,2013-07-01,2014-01-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10}",0.655526654836554,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.00022644927536231884,0.2915204347333862,0.3267924528301887,0.5693067065163248,0.7102135078225825,0.7074965471958702,0.7013154617700998,0.6538592161568592,0.6807344850227546,0.6611950098489823,0.5935200489052913,0.24263038548752835,0.3035107587768969,0.3596014492753623,0.192481884057971,0.41344956413449563,0.40973584905660376,0.3781641987048861,0.00851097677378301,0.021317212853961185,0.06315622017181037,0.06761056315622017,0.29048679605472477,0.4318326439707286,0.6642538975501113
2012-01-01,2013-05-02,2013-07-01,2014-01-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=100,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 20, 'min_samples_split': 2}",0.5768039343893495,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.00022644927536231884,0.2915204347333862,0.3267924528301887,0.5693067065163248,0.7054135440487241,0.6954060724070007,0.6654062988203863,0.6745081169198723,0.6531120519845133,0.6289537437453302,0.5624561324065479,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.2957427536231884,0.3443903543529945,0.356,0.3470995788615677,7.954183900731785e-05,7.954183900731785e-05,7.954183900731785e-05,0.10388164174355712,0.2419662742602609,0.3751988545975183,0.6096881959910914
