train_start,train_end,test_start,test_end,model_type,clf,parameters,auc-roc,baseline_at_1,baseline_at_2,baseline_at_5,baseline_at_10,baseline_at_20,baseline_at_30,baseline_at_50,accuracy_at_1,accuracy_at_2,accuracy_at_5,accuracy_at_10,accuracy_at_20,accuracy_at_30,accuracy_at_50,precision_at_1,precision_at_2,precision_at_5,precision_at_10,precision_at_20,precision_at_30,precision_at_50,recall_at_1,recall_at_2,recall_at_5,recall_at_10,recall_at_20,recall_at_30,recall_at_50
2012-01-01,2013-05-02,2013-07-01,2014-01-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10}",0.6494534422067553,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.00022644927536231884,0.2915204347333862,0.3267924528301887,0.5693067065163248,0.7107568999479249,0.704417325152263,0.6989154798831707,0.6689836303122241,0.6713609708605973,0.63887065003283,0.5919351552063759,0.2698412698412698,0.22650056625141562,0.33559782608695654,0.26811594202898553,0.3900147175365108,0.3725283018867925,0.37657926912104334,0.009465478841870824,0.01590836780146357,0.058940502704422526,0.09417753738466433,0.27402163538021,0.3926185173401209,0.6614699331848553
2012-01-01,2013-05-02,2013-07-01,2014-01-01,LR,"LogisticRegression(C=0.01, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.01, 'penalty': 'l1'}",0.6498908933695262,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.00022644927536231884,0.2915204347333862,0.3267924528301887,0.5693067065163248,0.7143342314397627,0.714243666085539,0.7125455656938439,0.7077908845970974,0.6912853487898205,0.6654515814974982,0.591165349695474,0.4489795918367347,0.4722536806342016,0.47192028985507245,0.46218297101449274,0.43982791803464283,0.41683018867924526,0.3758094461803197,0.015749284123448934,0.03316894686605154,0.0828825962456252,0.16234489341393574,0.30902004454342985,0.4393095768374165,0.6601177219217308
2012-01-01,2013-05-02,2013-07-01,2014-01-01,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=10, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.6884474170666501,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.00022644927536231884,0.2915204347333862,0.3267924528301887,0.5693067065163248,0.7172323227749224,0.7172776054520343,0.7162587452170173,0.7141304593927593,0.6981230330337129,0.6784024271514932,0.612901034709172,0.5941043083900227,0.5481313703284258,0.5090579710144928,0.4938858695652174,0.4569229027510472,0.43841509433962267,0.39754562333016347,0.020839961819917277,0.038498250079541836,0.08940502704422526,0.17348075087496023,0.32103086223353483,0.4620585427935094,0.6982978046452434
2012-01-01,2013-05-02,2013-07-01,2014-01-01,AB,"AdaBoostClassifier(algorithm='SAMME',
          base_estimator=DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=1,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=2,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best'),
          learning_rate=1.0, n_estimators=100, random_state=None)","{'algorithm': 'SAMME', 'n_estimators': 100}",0.6662790498905448,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.00022644927536231884,0.2915204347333862,0.3267924528301887,0.5693067065163248,0.7154662983675595,0.7158285597844545,0.7143568727783186,0.7094210609731247,0.6901532818620237,0.665859125591505,0.5967351189802341,0.5056689342403629,0.5118912797281994,0.490036231884058,0.47033514492753625,0.4369976225517944,0.41750943396226414,0.38137934157496717,0.01773783009863188,0.035952911231307665,0.08606426980591791,0.16520839961819916,0.3070314985682469,0.44002545338848237,0.669901368119631
2012-01-01,2013-05-02,2013-07-01,2014-01-01,ET,"ExtraTreesClassifier(bootstrap=False, class_weight=None, criterion='gini',
           max_depth=10, max_features='sqrt', max_leaf_nodes=None,
           min_impurity_decrease=0.0, min_impurity_split=None,
           min_samples_leaf=1, min_samples_split=10,
           min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
           oob_score=False, random_state=None, verbose=0, warm_start=False)","{'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.6342585555121474,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.00022644927536231884,0.2915204347333862,0.3267924528301887,0.5693067065163248,0.7160549731700138,0.7155115810446714,0.7122285869540608,0.7051644893246088,0.6835420110036905,0.6544478909593135,0.5767201756967872,0.5351473922902494,0.5039637599093998,0.46875,0.44904891304347827,0.4204686969319597,0.39849056603773586,0.3613639451161527,0.018771874005727014,0.03539611835825644,0.08232580337257397,0.15773146675151128,0.2954183900731785,0.41998090995863824,0.6347438752783965
2012-01-01,2013-05-02,2013-07-01,2014-01-01,BG,"BaggingClassifier(base_estimator=None, bootstrap=True,
         bootstrap_features=False, max_features=50, max_samples=50,
         n_estimators=10, n_jobs=1, oob_score=False, random_state=None,
         verbose=0, warm_start=False)","{'max_features': 50, 'max_samples': 50, 'n_estimators': 10}",0.5372915000576266,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.00022644927536231884,0.2915204347333862,0.3267924528301887,0.5693067065163248,0.7123417936468404,0.7123417936468404,0.7014060271243235,0.6820703239975547,0.6492177417528925,0.6066746666062898,0.5477845450223017,0.3492063492063492,0.4246885617214043,0.3605072463768116,0.3335597826086957,0.33465413789199594,0.31886792452830187,0.33242765928542317,0.012249443207126948,0.029828189627744195,0.063315303849825,0.11716512885777919,0.23512567610563156,0.3360642698059179,0.5839166401527204
2012-01-01,2013-05-02,2013-07-01,2014-01-01,GB,"GradientBoostingClassifier(criterion='friedman_mse', init=None,
              learning_rate=0.1, loss='deviance', max_depth=10,
              max_features=None, max_leaf_nodes=None,
              min_impurity_decrease=0.0, min_impurity_split=None,
              min_samples_leaf=1, min_samples_split=2,
              min_weight_fraction_leaf=0.0, n_estimators=100,
              presort='auto', random_state=None, subsample=0.5, verbose=0,
              warm_start=False)","{'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 100, 'subsample': 0.5}",0.6677719730459533,0.0022675736961451248,0.0011325028312570782,0.0004528985507246377,0.00022644927536231884,0.2915204347333862,0.3267924528301887,0.5693067065163248,0.7153757330133358,0.7151946023048883,0.7125908483709557,0.7085154074308874,0.6932777865827427,0.6696175877917903,0.6013992347227568,0.5011337868480725,0.4960362400906002,0.4723731884057971,0.46580615942028986,0.444809238084456,0.42377358490566036,0.3860435629217045,0.017578746420617245,0.03483932548520522,0.08296213808463251,0.16361756283805282,0.31251988545975184,0.44662742602608974,0.6780941775373847
2012-01-01,2012-11-02,2013-01-01,2013-07-01,DT,"DecisionTreeClassifier(class_weight=None, criterion='gini', max_depth=10,
            max_features=None, max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, presort=False, random_state=None,
            splitter='best')","{'criterion': 'gini', 'max_depth': 10, 'min_samples_split': 10}",0.6408706971518696,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6757727921868522,0.6744368176164371,0.6724558898051319,0.6561938545169761,0.6683097618279817,0.6384115723038651,0.6011424885981481,0.08294930875576037,0.25806451612903225,0.38341013824884795,0.36036866359447006,0.4604929739691315,0.4238329238329238,0.4170275499861789,0.002625054688639347,0.01633367361820038,0.060667930581887124,0.1140440425842205,0.29152690681055854,0.4025083855913665,0.6600554178212046
2012-01-01,2012-11-02,2013-01-01,2013-07-01,LR,"LogisticRegression(C=0.01, class_weight=None, dual=False, fit_intercept=True,
          intercept_scaling=1, max_iter=100, multi_class='ovr', n_jobs=1,
          penalty='l1', random_state=None, solver='liblinear', tol=0.0001,
          verbose=0, warm_start=False)","{'C': 0.01, 'penalty': 'l1'}",0.6404165862602497,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6853549546229327,0.6854931588888377,0.6860920440410927,0.6830054821025475,0.6684018980052517,0.653153360667066,0.5864928364122173,0.5622119815668203,0.5345622119815668,0.5198156682027649,0.4944700460829493,0.46072333563695,0.4484029484029484,0.40237722288768085,0.017792037334111128,0.033834038209129357,0.0822517135773662,0.1564824267172233,0.29167274318214964,0.42584220504593845,0.6368674347382237
2012-01-01,2012-11-02,2013-01-01,2013-07-01,RF,"RandomForestClassifier(bootstrap=True, class_weight=None, criterion='gini',
            max_depth=10, max_features='sqrt', max_leaf_nodes=None,
            min_impurity_decrease=0.0, min_impurity_split=None,
            min_samples_leaf=1, min_samples_split=10,
            min_weight_fraction_leaf=0.0, n_estimators=100, n_jobs=-1,
            oob_score=False, random_state=None, verbose=0,
            warm_start=False)","{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_split': 10, 'n_estimators': 100}",0.6825690672708319,0.004608294930875576,0.002304147465437788,0.0009216589861751152,0.0004608294930875576,0.29163787145818937,0.3568796068796069,0.61411591265088,0.6845257290275026,0.6865066568388077,0.6895010826000829,0.6921269636522781,0.6862763163956327,0.6708435067029069,0.6159764131386188,0.5207373271889401,0.5599078341013825,0.5539170506912442,0.5400921658986175,0.5054134991937341,0.47788697788697787,0.4318621579286833,0.016479509989791453,0.03543823829663118,0.08764765932623596,0.17092022750473967,0.3199649992708181,0.45384278839142483,0.6835350736473677
